Date,IV on 6m EUR/USD Options Mid Price,SMAVG (50),SMAVG (100),SMAVG (250)
2010-08-06,11.995,13.6338,13.16772,
2010-08-05,12.12,13.69095,13.16107,
2010-08-04,11.985,13.7496,13.15003,
2010-08-03,11.675,13.81545,13.13863,
2010-08-02,11.635,13.88285,13.13348,
2010-07-30,11.745,13.9376,13.12943,
2010-07-29,11.6475,13.9976,13.12473,
2010-07-28,11.72,14.07825,13.12155,
2010-07-27,12.2725,14.1377,13.12085,
2010-07-26,12.5125,14.1782,13.11712,
2010-07-23,12.965,14.21225,13.1107,
2010-07-22,13.19,14.23535,13.10155,
2010-07-21,13.2225,14.23615,13.09085,
2010-07-20,13.0675,14.243,13.07963,
2010-07-19,13.0125,14.26205,13.07183,
2010-07-16,12.595,14.27955,13.0656,
2010-07-15,12.4025,14.3235,13.0623,
2010-07-14,12.7,14.38635,13.06273,
2010-07-13,12.995,14.4034,13.05842,
2010-07-12,13.075,14.401,13.0515,
2010-07-09,13.13,14.384,13.04275,
2010-07-08,13.295,14.3638,13.0351,
2010-07-07,13.5925,14.33995,13.02545,
2010-07-06,13.66,14.3186,13.01278,
2010-07-05,14.03,14.2956,12.99778,
2010-07-02,14.1675,14.251,12.98197,
2010-07-01,14.5875,14.20475,12.9657,
2010-06-30,14.6675,14.152,12.94438,
2010-06-29,14.8825,14.08535,12.9236,
2010-06-28,14.2625,14.0139,12.90073,
2010-06-25,14.3975,13.95665,12.88765,
2010-06-24,14.2,13.8962,12.87543,
2010-06-23,14.1475,13.83365,12.85942,
2010-06-22,14.17,13.76905,12.8365,
2010-06-21,13.82,13.70415,12.8117,
2010-06-18,13.99,13.65035,12.79327,
2010-06-17,14.07,13.60005,12.77287,
2010-06-16,14.07,13.55105,12.74998,
2010-06-15,14.07,13.501,12.72838,
2010-06-14,14.13,13.449,12.70743,
2010-06-11,14.39,13.3948,12.68363,
2010-06-10,14.79,13.33755,12.6566,
2010-06-09,15.25,13.2732,12.6275,
2010-06-08,15.695,13.2016,12.59408,
2010-06-07,15.765,13.1225,12.55177,
2010-06-04,15.62,13.0433,12.50823,
2010-06-03,15.1725,12.96915,12.46615,
2010-06-02,15.195,12.9043,12.42482,
2010-06-01,15.1175,12.8426,12.38608,
2010-05-31,14.8225,12.76695,12.3485,
2010-05-28,14.8525,12.70165,12.31503,
2010-05-27,15.0525,12.6312,12.2847,
2010-05-26,15.2775,12.55045,12.25393,
2010-05-25,15.045,12.4618,12.22105,
2010-05-24,14.3725,12.3841,12.1922,
2010-05-21,14.745,12.32125,12.17467,
2010-05-20,15.68,12.25185,12.15677,
2010-05-19,14.6925,12.16485,12.12938,
2010-05-18,14.2975,12.104,12.1121,
2010-05-17,14.215,12.05605,12.09892,
2010-05-14,14.12,12.00915,12.08593,
2010-05-13,13.23,11.96775,12.07465,
2010-05-12,13.565,11.94555,12.0722,
2010-05-11,14.02,11.91625,12.06655,
2010-05-10,13.8875,11.8816,12.0557,
2010-05-07,14.7925,11.85165,12.04305,
2010-05-06,15.545,11.8011,12.02178,
2010-05-05,13.5525,11.7391,11.99352,
2010-05-04,12.875,11.71345,11.98353,
2010-05-03,12.225,11.702,11.98337,
2010-04-30,12.12,11.7015,11.98787,
2010-04-29,12.1025,11.7064,11.9934,
2010-04-28,12.525,11.71095,11.99772,
2010-04-27,12.51,11.70695,12.00395,
2010-04-26,11.8,11.69995,12.00915,
2010-04-23,11.855,11.71295,12.02057,
2010-04-22,11.95,11.72665,12.03113,
2010-04-21,11.335,11.73675,12.03983,
2010-04-20,11.31,11.76185,12.0555,
2010-04-19,11.4,11.78755,12.07407,
2010-04-16,11.375,11.81865,12.09702,
2010-04-15,11.0725,11.85465,12.12155,
2010-04-14,10.9175,11.8852,12.148,
2010-04-13,10.925,11.90395,12.16965,
2010-04-12,11.13,11.91925,12.192,
2010-04-09,11.475,11.9362,12.2119,
2010-04-08,11.62,11.9457,12.23143,
2010-04-07,11.5675,11.9489,12.2482,
2010-04-06,11.47,11.95575,12.26052,
2010-04-05,11.42,11.96585,12.27385,
2010-04-02,11.5275,11.97245,,
2010-04-01,11.5725,11.97565,,
2010-03-31,11.67,11.9818,,
2010-03-30,11.74,11.98655,,
2010-03-29,11.805,11.98105,,
2010-03-26,11.9125,11.97315,,
2010-03-25,11.93,11.96315,,
2010-03-24,12.11,11.94535,,
2010-03-23,11.335,11.92955,,
2010-03-22,11.5575,11.93005,,
2010-03-19,11.33,11.9284,,
2010-03-18,11.015,11.9382,,
2010-03-17,10.845,11.9574,,
2010-03-16,11.16,11.9803,,
2010-03-15,11.23,12.0003,,
2010-03-12,11.275,12.0281,,
2010-03-11,11.33,12.0617,,
2010-03-10,11.65,12.0939,,
2010-03-09,11.9,12.1202,,
2010-03-08,11.87,12.1418,,
2010-03-05,12.05,12.1627,,
2010-03-04,12.12,12.18155,,
2010-03-03,12.1,12.19885,,
2010-03-02,12.2875,12.21685,,
2010-03-01,12.39,12.2298,,
2010-02-26,12.265,12.23445,,
2010-02-25,12.445,12.24245,,
2010-02-24,12.27,12.24795,,
2010-02-23,12.3025,12.2536,,
2010-02-22,12.2,12.26475,,
2010-02-19,12.365,12.27425,,
2010-02-18,12.33,12.2804,,
2010-02-17,12.325,12.2845,,
2010-02-16,12.16,12.30095,,
2010-02-15,12.45,12.31835,,
2010-02-12,12.54,12.3282,,
2010-02-11,12.455,12.3356,,
2010-02-10,12.59,12.3429,,
2010-02-09,12.595,12.34915,,
2010-02-08,12.955,12.3606,,
2010-02-05,13.175,12.3754,,
2010-02-04,12.6,12.38845,,
2010-02-03,11.855,12.4108,,
2010-02-02,11.69,12.43535,,
2010-02-01,11.9775,12.46475,,
2010-01-29,11.95,12.4876,,
2010-01-28,11.78,12.51715,,
2010-01-27,11.91,12.5475,,
2010-01-26,11.975,12.5653,,
2010-01-25,11.75,12.58185,,
2010-01-22,11.6875,,,
2010-01-21,11.88,,,
2010-01-20,11.9075,,,
2010-01-19,11.465,,,
2010-01-18,11.41,,,
2010-01-15,11.4125,,,
2010-01-14,11.04,,,
2010-01-13,11.32,,,
2010-01-12,11.36,,,
2010-01-11,11.475,,,
2010-01-08,11.82,,,
2010-01-07,11.975,,,
2010-01-06,11.99,,,
2010-01-05,12.16,,,
2010-01-04,12.62,,,
2010-01-01,12.955,,,
2009-12-31,12.94,,,
2009-12-30,12.965,,,
2009-12-29,12.98,,,
2009-12-28,12.915,,,
2009-12-25,12.9925,,,
2009-12-24,12.985,,,
2009-12-23,13.0,,,
2009-12-22,12.935,,,
2009-12-21,12.6225,,,
2009-12-18,12.665,,,
2009-12-17,12.72,,,
2009-12-16,12.5525,,,
2009-12-15,12.86,,,
2009-12-14,12.675,,,
2009-12-11,12.6725,,,
2009-12-10,12.535,,,
2009-12-09,13.1475,,,
2009-12-08,13.03,,,
2009-12-07,12.9425,,,
2009-12-04,12.91,,,
2009-12-03,12.82,,,
2009-12-02,12.9025,,,
2009-12-01,13.1675,,,
2009-11-30,13.695,,,
2009-11-27,13.8275,,,
2009-11-26,13.7175,,,
2009-11-25,13.0825,,,
2009-11-24,13.16,,,
2009-11-23,13.12,,,
2009-11-20,13.4275,,,
2009-11-19,13.2975,,,
2009-11-18,12.8,,,
2009-11-17,12.8025,,,
